timestamp,chan_00,chan_01,chan_02,chan_03,chan_04,chan_05,chan_06,chan_07,chan_08,chan_09,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,chan_17,chan_18,chan_19,chan_20,chan_21,chan_22,chan_23,chan_24,anomaly
11640,0.54075,0.59856,0.40659,0.30274,0.1357,-0.1568,-0.47746,-0.65373,-0.73706,-0.70323,-0.56145,-0.4333,0.00981,0.37673,0.61502,0.92439,0.87449,0.9824,0.73642,0.30652,-0.07529,-0.49178,-0.86809,-1.16567,-1.23795,0
11700,0.50525,0.47042,0.44683,0.29108,-0.04387,-0.22941,-0.53086,-0.67541,-0.7641,-0.71036,-0.45809,-0.19659,0.03989,0.50919,0.70358,0.87362,1.06084,0.93119,0.56763,0.33676,-0.17986,-0.52908,-0.91889,-1.11693,-1.16864,0
11760,0.50508,0.37441,0.34265,0.17906,-0.09905,-0.36163,-0.49819,-0.65991,-0.76087,-0.69111,-0.38102,-0.05534,0.24658,0.3408,0.75443,0.9387,0.96916,0.74502,0.60786,0.19134,-0.24422,-0.59114,-0.98012,-1.15023,-1.20496,0
11820,0.55705,0.48602,0.29781,0.08413,-0.14275,-0.45873,-0.57762,-0.67141,-0.72765,-0.54455,-0.37497,-0.1591,0.24757,0.60032,0.9135,1.03045,0.90668,0.74664,0.38636,0.03097,-0.39862,-0.65602,-1.03963,-1.25146,-1.11035,0
11880,0.51354,0.38488,0.24285,0.13969,-0.18915,-0.39316,-0.60349,-0.66699,-0.66354,-0.58101,-0.41132,-0.05111,0.28068,0.59536,0.87371,0.93311,0.91927,0.6857,0.25576,0.03531,-0.43491,-0.85063,-1.16898,-1.11013,-1.02717,0
11940,0.49208,0.38675,0.14052,-0.09555,-0.3879,-0.46518,-0.57906,-0.6244,-0.6597,-0.44475,-0.18606,0.1902,0.36918,0.78765,0.86188,0.99282,0.86515,0.60896,0.14645,-0.16271,-0.59818,-0.8835,-1.18861,-1.19458,-1.0766,0
12000,0.47722,0.30157,0.1304,-0.10768,-0.27291,-0.56088,-0.68379,-0.69711,-0.58876,-0.446,-0.14809,0.19397,0.56784,0.62711,0.96702,0.88093,0.76706,0.50032,0.10627,-0.32469,-0.75451,-1.0136,-1.24655,-1.08657,-0.88973,0
12060,0.44888,0.30487,0.06132,-0.1026,-0.44093,-0.61027,-0.75175,-0.73372,-0.6059,-0.29473,-0.03473,0.27108,0.6068,0.85002,0.92147,0.80292,0.72357,0.34359,-0.01302,-0.37916,-0.80987,-1.0785,-1.13182,-0.99592,-0.87422,0
12120,0.45619,0.32707,-0.03642,-0.2314,-0.53692,-0.53052,-0.68401,-0.70198,-0.55861,-0.22883,-0.06347,0.43832,0.67027,0.83801,0.91845,0.72651,0.5958,0.35004,-0.05624,-0.44107,-0.8368,-1.14136,-1.1908,-1.05172,-0.80002,0
12180,0.34201,0.20321,0.0034,-0.21679,-0.44651,-0.65959,-0.71266,-0.60389,-0.44416,-0.22739,0.17213,0.42154,0.75124,0.94508,0.83478,0.69392,0.58426,0.23715,-0.15591,-0.68287,-0.85536,-1.15809,-1.07052,-1.00297,-0.69618,0
12240,0.30874,0.09317,-0.07197,-0.32465,-0.50924,-0.71817,-0.66539,-0.59497,-0.43776,-0.07153,0.15328,0.50264,0.74022,0.83352,0.89428,0.63907,0.41797,0.18329,-0.25687,-0.77753,-0.99088,-1.12603,-1.14243,-0.95697,-0.54053,0
12300,0.25211,0.13588,-0.19116,-0.43301,-0.57081,-0.70408,-0.70895,-0.57352,-0.28109,-0.0854,0.31775,0.56019,0.83381,0.85307,0.83686,0.72663,0.42911,0.00103,-0.36031,-0.69556,-1.05733,-1.15423,-1.04956,-0.84764,-0.46165,0
12360,0.15568,-0.01305,-0.24284,-0.41634,-0.58525,-0.67589,-0.62106,-0.41188,-0.22037,0.02954,0.40956,0.61171,0.8513,0.88424,0.75283,0.68273,0.24769,-0.12472,-0.53715,-0.79733,-0.98138,-1.11814,-0.97107,-0.72693,-0.29655,0
12420,0.22037,-0.05915,-0.21997,-0.54274,-0.5941,-0.6973,-0.64636,-0.38368,-0.19175,0.08078,0.32943,0.62728,0.87495,0.88976,0.77978,0.51944,0.13673,-0.19054,-0.70984,-0.88383,-1.05225,-1.11684,-0.95621,-0.65618,-0.17383,0
12480,0.16524,-0.12195,-0.22513,-0.52556,-0.58055,-0.75703,-0.57713,-0.32134,-0.07599,0.1312,0.56011,0.66369,0.80714,0.85017,0.75572,0.46169,0.0543,-0.35359,-0.70389,-0.97397,-1.13097,-1.10703,-0.93495,-0.57529,-0.05115,0
12540,0.04944,-0.14751,-0.34001,-0.52354,-0.67002,-0.58378,-0.52756,-0.34923,-0.04016,0.22906,0.61538,0.77359,0.92278,0.84904,0.67965,0.33773,-0.03253,-0.41943,-0.73425,-1.00747,-1.13749,-1.05143,-0.76685,-0.45702,0.09643,0
12600,-0.03019,-0.18963,-0.36346,-0.56048,-0.63652,-0.74764,-0.41216,-0.22853,-0.03299,0.2983,0.53095,0.78582,0.94371,0.78321,0.59845,0.13848,-0.00728,-0.50379,-0.73401,-1.02738,-1.07124,-0.93251,-0.68282,-0.32147,0.25765,0
12660,-0.10366,-0.2697,-0.45818,-0.58479,-0.65058,-0.54564,-0.38574,-0.16246,0.10799,0.32526,0.71505,0.81907,0.84295,0.73667,0.55136,0.18036,-0.18941,-0.55165,-0.89037,-1.05539,-1.0882,-0.98189,-0.62682,-0.13556,0.32435,0
12720,-0.19452,-0.29593,-0.42537,-0.61473,-0.68316,-0.47709,-0.30231,-0.04858,0.19347,0.47137,0.71686,0.89776,0.82098,0.61744,0.49307,0.01857,-0.23312,-0.668,-0.98021,-1.05048,-0.97039,-0.7506,-0.48296,-0.03328,0.5052,0
12780,-0.17615,-0.40066,-0.46231,-0.6245,-0.5788,-0.46601,-0.11635,0.00713,0.27295,0.58692,0.75645,0.76077,0.66208,0.61919,0.38119,-0.15008,-0.36412,-0.74129,-1.02236,-1.0,-1.01415,-0.71781,-0.38912,0.05614,0.66746,0
12840,-0.24051,-0.38915,-0.56204,-0.51599,-0.52314,-0.43971,-0.21497,0.11275,0.30171,0.59546,0.83804,0.89577,0.75841,0.62526,0.18807,-0.07223,-0.46078,-0.80377,-1.02702,-1.04536,-0.95155,-0.70073,-0.27601,0.26057,0.69591,0
12900,-0.20795,-0.49302,2.26875,-0.56847,-0.55294,-0.43413,-0.20328,0.24495,0.41028,0.65521,0.79415,0.82758,0.69171,0.55567,0.16986,-0.18437,-0.56656,-0.83908,-1.05445,-1.04452,-0.84443,-0.6113,-0.13803,0.3709,0.79977,1
12960,-0.30797,-0.42354,-0.63484,-0.58258,-0.52251,-0.35801,-0.1237,0.10042,0.53109,0.67089,0.78831,0.81398,0.70211,0.45786,0.02887,-0.31201,-0.70978,-0.88323,-1.03861,-0.95045,-0.74501,-0.39727,0.03092,0.47164,0.81604,0
13020,-0.32522,-0.5528,-0.56502,-0.51935,-0.42649,-0.33102,0.04979,0.25976,0.55967,0.78189,0.86915,0.7769,0.57463,0.35741,-0.09153,-0.33505,-0.73537,-0.97329,-1.0436,-1.06311,-0.66227,-0.24662,0.10061,0.58145,1.02508,0
13080,-0.42054,-0.51617,-0.52918,-0.54652,-0.44101,-0.18642,0.0216,0.40476,0.62517,0.77433,0.75833,0.72841,0.57279,0.11159,-0.13136,-0.42994,-0.70917,-1.03401,-1.00868,-0.84058,-0.54898,-0.30209,0.14471,0.69233,1.05998,0
13140,-0.3793,-0.50633,-0.51875,-0.54065,-0.32783,-0.0882,0.18711,0.35688,0.64057,0.68982,0.75559,0.65094,0.53922,0.10649,-0.15148,-0.53095,-1.01913,-0.99256,-1.07692,-0.87808,-0.52495,-0.01334,0.3591,0.74512,1.06618,0
13200,-0.37481,-0.54976,-0.55423,-0.46461,-0.29644,-0.04708,0.20282,0.37633,0.67705,0.82854,0.76848,0.52715,0.3748,0.05579,-0.37701,-0.65342,-0.83621,-0.92911,-0.9543,-0.72529,-0.4138,0.00484,0.54481,0.92015,1.17756,0
13260,-0.48534,-0.62446,-0.52001,-0.43009,-0.31805,0.03077,0.30712,0.47817,0.70436,0.7228,0.6549,0.57004,0.29195,-0.07585,-0.38034,-0.75326,-0.88406,-0.99441,-0.9287,-0.54694,-0.38224,0.11985,0.58837,0.93192,1.24373,0
13320,-0.53105,-0.4575,-0.52044,-0.35477,-0.18999,0.02848,0.38689,0.54213,0.73914,0.74464,0.67769,0.47812,0.16043,-0.11693,-0.50347,-0.74235,-0.92364,-0.92822,-0.88136,-0.54255,-0.1928,0.25854,0.64943,0.9976,1.23975,0
13380,-0.49214,-0.50258,-0.49766,-0.27577,-0.13637,0.13743,0.37617,0.53199,0.69088,0.73774,0.57235,0.35194,0.19016,-0.275,-0.56001,-0.84373,-0.93275,-0.99742,-0.69692,-0.42674,-0.09962,0.49483,0.8103,1.10506,1.20017,0
13440,-0.55261,-0.57672,-0.43911,-0.30551,0.08054,0.18152,0.44382,0.60953,0.78368,0.69683,0.55059,0.42977,0.05376,-0.31906,-0.52829,-0.91107,-1.02056,-0.96512,-0.65534,-0.40657,0.10493,0.45117,0.77406,1.0859,1.23133,0
13500,-0.49249,-0.51792,-0.39377,-0.15637,0.10235,0.25482,0.54605,0.68265,0.70972,0.69875,0.59299,0.2189,-0.1048,-0.28574,-0.67263,-0.9772,-0.9878,-0.90306,-0.63158,-0.25439,0.14948,0.61055,0.93878,1.19193,1.18904,0
13560,-0.50234,-0.49078,-0.30588,-0.184,0.0754,0.29498,0.65334,0.64162,0.76337,0.68492,0.50058,0.16915,-0.16019,-0.50672,-0.90622,-0.97312,-0.88785,-0.86193,-0.53619,-0.02724,0.22452,0.65929,0.99403,1.08151,1.12909,0
13620,-0.51933,-0.50983,-0.27592,-0.11087,0.10583,0.37396,0.50784,0.75936,0.69284,0.61191,0.45297,0.10956,-0.2824,-0.58908,-0.78158,-0.96329,-0.86675,-0.74636,-0.51752,-0.02257,0.4339,0.806,1.07633,1.23095,1.0362,0
13680,-0.54902,-0.41867,-0.22524,-0.00424,0.17055,0.41136,0.64815,0.62782,0.79999,0.56649,0.29502,-0.00899,-0.38997,-0.54942,-0.86226,-0.9713,-0.80254,-0.6293,-0.35637,0.08616,0.47191,0.83838,1.09344,1.20012,1.13155,0
13740,-0.43834,-0.36356,-0.11166,0.00752,0.3122,0.51458,0.68933,0.68138,0.58339,0.46518,0.23234,-0.11534,-0.39801,-0.65561,-0.90191,-0.94614,-0.79899,-0.68336,-0.26353,0.23601,0.5775,0.9315,1.17453,1.16825,1.10216,0
13800,-0.45887,-0.37959,-0.22395,0.03933,0.35448,0.51552,0.62926,0.72775,0.64563,0.44619,0.14948,-0.17584,-0.55945,-0.84651,-0.94863,-0.96211,-0.82676,-0.51958,-0.15892,0.21978,0.67761,1.00783,1.12944,1.17822,0.94981,0
13860,-0.38483,-0.25116,-0.08692,0.20188,0.41885,0.54163,0.66042,0.74051,0.62757,0.33495,0.07046,-0.28952,-0.49517,-0.75274,-1.01628,-0.9215,-0.68502,-0.48437,-0.05067,0.46342,0.76069,1.02157,1.07842,1.04954,0.9071,0
13920,-0.36668,-0.27007,-0.01682,0.22877,0.41578,0.61645,0.70915,0.69653,0.61882,0.21376,-0.07821,-0.39976,-0.63906,-0.91572,-0.94538,-0.81358,-0.61043,-0.23664,0.12482,0.54386,0.8207,1.06435,1.19715,1.0825,0.65463,0
13980,-0.33066,-0.21885,0.03446,0.25391,0.48666,0.58765,0.69409,0.60268,0.46601,0.23441,-0.0862,-0.4015,-0.71881,-0.94489,-0.8328,-0.76711,-0.56572,-0.23141,0.25921,0.64539,0.89844,1.10882,1.16181,0.9993,0.71366,0
14040,-0.26389,-0.09726,-0.01442,0.34897,0.6154,0.6557,0.70901,0.66702,0.45148,0.24405,-0.22601,-0.50611,-0.71315,-0.96195,-0.88957,-0.74757,-0.4148,-0.05902,0.3342,0.71469,0.97759,1.14078,1.13992,0.94704,0.4981,0
14100,-0.22176,-0.04518,0.07442,0.36727,0.50118,0.69674,0.53164,0.58701,0.35166,0.09262,-0.28813,-0.53264,-0.77611,-0.8652,-0.83415,-0.68844,-0.36696,0.01042,0.4045,0.68463,1.00904,1.12466,1.04635,0.83161,0.40228,0
14160,-0.13715,0.04356,0.20022,0.37633,0.55975,0.66985,0.59804,0.57625,0.30163,-0.10494,-0.32893,-0.53935,-0.64843,-0.91144,-0.81953,-0.68132,-0.26373,0.1227,0.51088,0.78257,1.09837,1.21229,1.07047,0.73226,0.29179,0
14220,-0.19004,0.10251,0.28704,0.45542,0.63725,0.57734,0.57769,0.51072,0.15245,-0.13034,-0.39657,-0.74199,-0.88405,-0.84331,-0.81341,-0.56506,-0.23239,0.20721,0.5922,0.87815,1.08423,1.1584,0.91744,0.59133,0.18231,0
14280,-0.0943,0.042,0.19148,0.43763,0.66065,0.67438,0.61065,0.38814,0.12269,-0.18887,-0.5689,-0.71063,-0.88601,-0.88624,-0.76584,-0.45265,-0.04489,0.34557,0.62729,0.96926,1.09407,0.96604,0.9063,0.46829,0.07076,0
14340,-0.06478,0.15748,0.26574,0.48996,0.59264,0.69002,0.48238,0.3079,0.0219,-0.32317,-0.48952,2.90783,-0.90059,-0.88978,-0.70325,-0.38425,0.04809,0.35742,0.70942,1.03874,1.16717,1.00914,0.69011,0.49524,-0.09106,1
14400,0.0108,0.13285,0.35887,0.51533,0.5851,0.45133,0.52705,0.22334,-0.03424,-0.33942,2.57181,-0.79784,-0.83722,-0.82456,-0.67401,-0.2425,0.13431,0.48565,0.82212,1.00698,1.04446,0.91364,0.67366,0.32109,-0.20548,1
14460,0.0423,0.27666,0.36389,0.57484,0.63047,0.61589,0.43233,0.09789,-0.09908,-0.37452,-0.62384,-0.81858,-0.93324,-0.84002,-0.41626,-0.12423,0.22412,0.62636,0.8679,1.12051,1.08915,0.83316,0.6532,0.12175,-0.39611,0
14520,0.07238,0.24712,0.44911,0.54091,0.62285,0.60445,0.38818,0.05135,-0.19708,-0.49929,-0.73803,-0.85826,-0.80283,-0.75666,-0.42692,-0.16857,0.28372,0.62888,0.89556,1.09177,1.08543,0.77306,0.38913,0.05479,-0.47277,0
14580,0.18993,0.2559,0.59996,0.52453,0.58124,0.46115,0.29889,0.07253,-0.26436,-0.45476,-0.72801,-0.92594,-0.87535,-0.56593,-0.27173,-0.00813,0.43175,0.71352,0.9737,1.09685,0.97139,0.70325,0.35661,-0.07779,-0.48555,0
14640,0.21883,0.23374,0.5398,0.49345,0.60992,0.44178,0.25376,0.032,-0.32386,-0.60312,-0.7035,-0.83435,-0.7636,-0.56372,-0.32634,0.22864,0.53651,0.79662,1.0501,1.17024,0.97756,0.70301,0.19208,-0.19167,-0.71599,0
14700,0.27019,0.39219,0.48984,0.55773,0.5813,0.42739,0.07148,-0.17032,-0.46461,-0.6496,-0.72871,-0.77521,-0.698,-0.51534,-0.10577,0.15515,0.61394,0.79373,1.0634,1.01752,0.88965,0.5645,0.1093,-0.29971,-0.7738,0
14760,0.28102,0.44629,0.53106,0.51612,0.47465,0.3201,0.11718,-0.19482,-0.4965,-0.72883,-0.78975,-0.81466,-0.58161,-0.38,-0.05792,0.31547,0.57515,1.02503,1.07727,0.97784,0.75273,0.38291,0.04319,-0.50027,-0.98106,0
14820,0.29872,0.47203,0.55372,0.55394,0.55952,0.23027,0.04262,-0.29174,-0.44899,-0.748,-0.82891,-0.66296,-0.55757,-0.25988,0.00838,0.49651,0.68182,0.8889,1.03368,0.96975,0.71237,0.26784,-0.1347,-0.69299,-0.98791,0
14880,0.41704,0.52475,0.57618,0.52556,0.41972,0.12343,-0.02674,-0.38049,-0.59103,-0.76974,-0.87347,-0.73816,-0.54205,-0.28334,0.16656,0.53365,0.80039,0.96409,1.08402,0.92186,0.63358,0.19072,-0.32838,-0.70024,-1.05634,0
14940,0.30441,0.57949,0.45478,0.5267,0.37025,0.15153,-0.17284,-0.42599,-0.62721,-0.73833,-0.81259,-0.63366,-0.51073,-0.05872,0.22663,0.57755,0.91784,1.01292,0.96955,0.80294,0.55743,0.12244,-0.36959,-0.68517,-1.0309,0
15000,0.45436,0.60045,0.64026,0.49123,0.35092,0.12211,-0.19918,-0.44364,-0.77491,-0.74113,-0.80721,-0.61045,-0.32992,0.05438,0.29708,0.64881,0.98243,0.97078,0.99649,0.76005,0.43909,0.01082,-0.54753,-0.8603,-1.11744,0
15060,0.5912,0.55448,0.52481,0.4735,0.23623,0.05941,-0.284,-0.53131,-0.79179,-0.74972,-0.67427,-0.56235,-0.26814,0.10892,0.35587,0.75659,0.99283,1.03343,1.02321,0.70404,0.25045,-0.13479,-0.64205,-0.99808,-1.15861,0
15120,0.4011,0.58727,0.49719,0.27228,0.268,-0.08726,-0.35839,-0.55145,-0.72501,-0.7489,-0.65686,-0.53214,-0.19112,0.13236,0.50345,0.77233,0.90937,0.9865,0.90004,0.634,0.17617,-0.21961,-0.69191,-1.05527,-1.16752,0
15180,0.48127,0.61414,0.51919,0.29665,0.08353,-0.12991,-0.39976,-0.66284,-0.671,-0.76592,-0.57442,-0.44688,-0.1346,0.25631,0.60713,0.84773,0.94644,0.96822,0.76617,0.48339,0.11593,-0.40896,-0.91913,-1.02572,-1.27061,0
15240,0.47662,0.50172,0.40221,0.25033,0.07413,-0.22742,-0.35793,-0.64049,-0.83219,-0.79035,-0.61188,-0.29498,0.1567,0.4178,0.65112,0.92695,1.08189,0.92686,0.77419,0.41266,-0.02049,-0.51279,-0.72696,-1.09115,-1.18343,0
15300,0.53475,0.51549,0.44477,0.22381,-0.03312,-0.32566,-0.52884,-0.69757,-0.76316,-0.72794,-0.45577,-0.2361,-0.04087,0.45222,0.82247,0.91204,0.98098,0.85292,0.69142,0.20076,-0.17844,-0.49926,-0.94332,-1.22295,-1.21896,0
15360,0.48405,0.46926,0.43169,0.14694,-0.07675,-0.31793,-0.4988,-0.74919,-0.68864,-0.62335,-0.46493,-0.19812,0.2501,0.48689,0.65791,0.99086,0.91738,0.80689,0.56035,0.13665,-0.24823,-0.7312,-0.98998,-1.18928,-1.10525,0
15420,0.44672,0.457,0.32558,0.15979,-0.0965,-0.35438,-0.51191,-0.71636,-0.76105,-0.66784,-0.33012,-0.11113,0.23912,0.55462,0.79877,0.95145,0.94175,0.71508,0.5228,0.04011,-0.3946,-0.73883,-1.11964,-1.16142,-1.2368,0
15480,0.44037,0.34899,0.24347,-0.04446,-0.19115,-0.42188,-0.66208,-0.78321,-0.73304,-0.46971,-0.30185,-0.08398,0.3566,0.64793,0.84537,0.88204,0.92959,0.64952,0.4205,-0.06183,-0.54313,-0.84025,-1.1472,-1.10592,-1.12165,0
15540,0.58189,0.42898,0.18865,0.04632,-0.2773,-0.48367,-0.65136,-0.70286,-0.68828,-0.53829,-0.29203,0.12934,0.41429,0.62034,0.85822,1.02785,0.78582,0.54791,0.31523,-0.19285,-0.58165,-0.94901,-1.114,-1.14323,-0.97988,0
15600,0.36238,0.37603,0.14663,-0.06703,-0.29613,-0.47573,-0.74664,-0.71887,-0.62326,-0.42412,-0.17824,0.15206,0.50525,0.82126,0.86117,0.86845,0.80523,0.56514,0.14193,-0.28307,-0.64101,-0.96716,-1.19784,-1.14897,-0.91392,0
15660,0.35736,0.29516,0.0138,-0.14849,-0.401,-0.75113,-0.62649,-0.66937,-0.65228,-0.36508,0.03248,0.21496,0.5889,0.77266,0.92771,0.89763,0.664,0.38774,0.0186,-0.31942,-0.75004,-1.05835,-1.21169,-1.14464,-0.89761,0
15720,0.38865,0.21629,-0.03451,-0.26416,-0.40557,-0.66126,-0.71975,-0.56992,-0.56635,-0.29734,-0.03836,0.39842,0.5755,0.79591,0.95186,0.92328,0.62064,0.28251,-0.03863,-0.46397,-0.85255,-1.0619,-1.07936,-0.99037,-0.72084,0
15780,0.36688,0.22168,-0.00517,-0.38086,-0.50921,-0.61879,-0.85476,-0.69075,-0.48676,-0.17868,0.0863,0.38849,0.72456,0.81761,0.92489,0.76509,0.59344,0.24022,-0.24345,-0.61167,-0.82827,-1.11379,-1.12338,-1.05845,-0.74548,0
15840,0.25656,0.16771,-0.14421,-0.30646,-0.50223,-0.55265,-0.69599,-0.50398,-0.4188,-0.04408,0.16862,0.41274,0.67447,0.93277,0.92764,0.72071,0.47831,0.13738,-0.27299,-0.73195,-0.91286,-1.14819,-1.18375,-0.99754,-0.53304,0
15900,0.1894,0.13519,-0.12878,-0.34589,-0.46169,-0.66334,-0.55369,-0.53654,-0.3725,-0.04339,0.28154,0.59108,0.76832,0.83888,0.83393,0.6587,0.38898,-0.05455,-0.39217,-0.789,-1.12335,-1.08135,-0.95929,-0.88333,-0.49179,0
15960,0.1957,-0.07022,-0.17803,-0.4276,-0.63263,-0.6088,-0.60432,-0.55949,-0.21117,-0.01533,0.36053,0.72782,0.83936,0.926,0.87388,0.75204,0.27203,-0.06777,-0.59403,-0.78542,-1.06822,-1.06236,-1.05361,-0.65813,-0.35138,0
16020,0.10227,0.0323,-0.2059,-0.4972,-0.5643,-0.60515,-0.65643,-0.51507,-0.23646,0.06182,0.37121,0.68871,0.86542,0.80971,0.78922,0.43248,0.24573,-0.17192,-0.65088,-0.85113,-1.04033,-1.14129,-0.96958,-0.61953,-0.21211,0
16080,0.10079,-0.10755,-0.32002,-0.44535,-0.64958,-0.63952,-0.45919,-0.38916,-0.06191,0.10864,0.4808,0.74064,0.82109,0.83011,0.71521,0.4542,-0.02834,-0.36741,-0.6552,-0.91167,-1.0963,-1.05938,-0.77686,-0.56964,-0.08058,0
16140,0.00343,-0.23743,-0.35446,-0.4826,-0.66404,-0.69571,-0.53385,-0.31859,-0.09305,0.32355,0.59504,0.79585,0.89053,0.90678,0.62517,0.36731,-0.05787,-0.38134,-0.71076,-0.97309,-1.07527,-0.99639,-0.70685,-0.34964,0.03354,0
16200,0.0367,-0.16043,-0.44944,-0.65997,-0.74692,-0.63647,-0.57202,-0.24379,-0.0084,0.37165,0.65612,0.73477,0.86199,0.84506,0.5688,0.18973,-0.12824,-0.51143,-0.82186,-1.00032,-1.03496,-0.94354,-0.69038,-0.25074,0.19333,0
16260,-0.06724,-0.19734,-0.4088,-0.54049,-0.64385,-0.52993,-0.37705,-0.16176,0.13121,0.35989,0.69613,0.79567,0.8375,0.76948,0.50279,0.16542,-0.23321,-0.59361,-0.83199,-1.04223,-1.08571,-0.84801,-0.60195,-0.10108,0.38502,0
16320,-0.18564,-0.25753,-0.41968,-0.5769,-0.6764,-0.47406,-0.28007,-0.03429,0.2331,0.44156,0.66625,0.86245,0.79565,0.75383,0.44088,0.03224,-0.29998,-0.64516,-0.92303,-0.99928,-1.02029,-0.81678,-0.51064,-0.06223,0.40098,0
16380,-0.0945,-0.36451,-0.49662,-0.71448,-0.66635,-0.48988,-0.29159,-0.01964,0.23579,0.48579,0.77638,0.82061,0.81731,0.70941,0.36674,-0.08523,-0.35618,-0.71466,-1.00908,-1.00782,-1.10193,-0.73086,-0.37145,0.13286,0.63406,0
16440,-0.19414,-0.26966,-0.45008,-0.6289,-0.56943,-0.39482,-0.13769,0.12461,0.44157,0.58458,0.75009,0.856,0.74438,0.53908,0.19939,-0.10596,-0.48411,-0.78284,-1.03544,-0.95544,-0.96757,-0.60848,-0.22531,0.19942,0.66189,0
16500,-0.37208,-0.42621,-0.54827,-0.53967,-0.54504,-0.38264,-0.07738,0.14131,0.41508,0.63534,0.72316,0.78942,0.77246,0.52296,0.13118,-0.2473,-0.635,-0.89383,-0.99767,-1.0798,-0.85678,-0.57004,-0.14654,0.3427,0.7886,0
16560,-0.17047,-0.46765,-0.55929,-0.52168,-0.60841,-0.37198,-0.12691,0.20954,0.48446,0.71676,0.77833,0.7885,0.72433,0.48714,0.04999,-0.29918,-0.57129,-0.92567,-1.01056,-1.01451,-0.79042,-0.37091,0.04547,0.50622,0.80789,0
16620,-0.30974,-0.50385,-0.64955,-0.55444,-0.35853,-0.33858,-0.09798,0.16611,0.51594,0.67673,0.77676,0.72012,0.61725,0.42783,-0.09826,-0.31552,-0.66075,-0.87426,-1.04034,-0.95247,-0.67085,-0.32315,0.05282,0.55261,0.91207,0
16680,-0.36812,-0.44901,-0.60951,-0.62935,-0.42663,-0.17258,0.01563,0.4335,0.67151,0.69278,0.84125,0.64568,0.57974,0.27066,-0.2745,-0.46619,-0.76578,-0.98408,-1.01606,-0.89642,-0.69347,-0.24331,0.17397,0.71768,1.12096,0
16740,-0.39182,-0.54924,-0.42201,-0.51248,-0.29291,-0.11522,0.11625,0.33599,0.76698,0.76537,0.76328,0.65209,0.43261,0.18285,-0.22016,-0.55313,-0.85981,-1.07822,-1.02181,-0.84498,-0.5806,-0.13644,0.44343,0.86619,1.16037,0
16800,-0.51434,-0.54073,-0.44288,-0.3292,-0.27504,-0.09154,0.14255,0.41672,0.56744,0.82114,0.75623,0.58216,0.29902,0.05884,-0.36263,-0.62868,-0.94242,-0.96637,-0.91879,-0.81099,-0.40386,0.10229,0.49712,0.97912,1.17927,0
16860,-0.47693,-0.4843,-0.57208,-0.33024,-0.18158,-0.13559,0.28292,0.58998,0.80009,0.74015,0.7386,0.5965,0.34438,-0.03417,-0.36325,-0.71607,-0.84732,-0.99173,-0.82577,-0.70487,-0.29542,0.19991,0.67493,0.92769,1.21031,0
16920,-0.53005,-0.46734,-0.46527,-0.39403,-0.16584,0.05024,0.34347,0.67279,0.69816,0.6866,0.75758,0.45624,0.11129,-0.07031,-0.46494,-0.72084,-0.9378,-1.01041,-0.84716,-0.56035,-0.17846,0.28943,0.64414,0.98322,1.17366,0
16980,-0.47276,-0.58841,-0.51863,-0.30733,-0.17374,0.17207,0.45332,0.64802,0.72642,0.73601,0.57119,0.40654,0.11063,-0.23946,-0.5925,-0.9023,-0.9173,-1.05385,-0.74857,-0.43588,-0.10495,0.41838,0.75598,1.05749,1.22902,0
17040,-0.48584,-0.55879,-0.46039,-0.29735,-0.08513,0.15325,0.41935,0.67478,0.78383,0.6893,0.55826,0.39558,0.0035,-0.34782,-0.67228,-0.8721,-0.88774,-0.94105,-0.72161,-0.45177,0.15926,0.46136,0.83889,1.15544,1.23047,0
17100,-0.52006,-0.54058,-0.42475,-0.3052,-0.02327,0.25225,0.48773,0.71146,0.81954,0.75306,0.57244,0.2239,-0.01273,-0.45137,-0.7331,-0.96468,-0.96018,-0.82238,-0.62213,-0.36004,0.17715,0.54135,0.8651,1.21488,1.20836,0
17160,-0.49696,-0.49001,-0.35536,-0.22088,0.10862,0.3711,0.52207,0.72309,0.72503,0.64363,0.49111,0.1688,-0.13353,-0.47527,-0.80105,-0.92455,-0.92671,-0.82282,-0.51991,-0.14581,0.24924,0.626,0.92067,1.16332,1.2017,0
17220,-0.52203,-0.39933,-0.2691,-0.04093,0.16774,0.3209,0.51392,0.73568,0.78974,0.67472,0.40769,0.10904,-0.3271,-0.58698,-0.84061,-0.8992,-1.0022,-0.84018,-0.44178,-0.11394,0.40829,0.74168,1.0838,1.22014,1.103,0
17280,-0.50498,-0.46663,-0.25036,-0.11381,0.2143,0.45902,0.53244,0.68701,0.66923,0.47249,0.37711,-0.00112,-0.38472,-0.67073,-0.86178,-0.9638,-0.94975,-0.80507,-0.33357,-0.00072,0.49935,0.79932,1.03703,1.16518,1.04927,0
17340,-0.49167,-0.35117,-0.18272,0.07994,0.24766,0.50791,0.66592,0.67584,0.72919,0.53459,0.21456,-0.03015,-0.41539,-0.68636,-0.9332,-0.94475,-0.89345,-0.58311,-0.28174,0.21903,0.58725,0.93992,1.09882,1.18173,1.10659,0
17400,-0.38361,-0.38245,-0.13772,0.12527,0.34451,0.53328,0.68878,0.65815,0.66653,0.38996,0.21497,-0.17402,-0.41083,-0.74306,-1.00428,-0.89788,-0.72243,-0.44728,-0.06035,0.27181,0.62158,0.98504,1.23959,1.1281,0.97924,0
